:START_ID,:END_ID,:TYPE,network_layer,weight,transaction_date,maturity_days,interest_rate,currency,correlation,window_days,shares_held,layer_bridge,bridge_type,ticker,propagation_factor,created_at
BANK_VRTS,BANK_CU_027,reverse_repo,banking,3178785615.2101355,2024-07-30,51.0,4.529540197824511,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_VRTS,BANK_CU_002,overnight_lending,banking,2147347507.7582903,2025-03-22,28.0,5.58467782341326,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UMBF,BANK_SEIC,overnight_lending,banking,464547821.90292335,2023-12-23,72.0,1.725041082549572,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_050,BANK_BLK,reverse_repo,banking,75132587.99034506,2025-01-13,255.0,5.49285428134082,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_017,BANK_IVZ,syndicated_loan,banking,197682375.35547164,2025-09-26,214.0,3.670656588127624,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_016,BANK_SIVB,reverse_repo,banking,69566863.21671209,2023-12-05,233.0,0.7173496246969691,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_010,BANK_SIVB,repo_agreement,banking,71717862.06496932,2025-01-07,14.0,3.6825412212255273,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IVZ,BANK_CU_042,overnight_lending,banking,3722497398.464544,2024-03-07,287.0,2.308304817963066,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_AMG,overnight_lending,banking,7400610150.326633,2023-12-05,141.0,0.9202409568829116,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_031,BANK_CU_049,credit_line,banking,193588276.3109668,2024-11-21,262.0,6.234766140697819,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_CU_023,credit_line,banking,3694558243.83564,2024-01-10,302.0,0.5895253281176607,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TFC,BANK_PNC,derivative_exposure,banking,9482895600.43727,2025-06-30,325.0,6.221617232276197,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_032,BANK_SEIC,reverse_repo,banking,126327246.02005146,2024-09-05,270.0,6.105145048921626,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_012,BANK_CU_031,interbank_lending,banking,197569069.51287913,2024-11-04,345.0,2.672855397288858,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_037,BANK_CU_022,interbank_lending,banking,180412063.29518488,2024-09-05,101.0,2.201563988670922,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_008,BANK_CU_027,reverse_repo,banking,149858073.21079198,2025-08-09,42.0,5.610663587857497,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_040,BANK_CU_009,interbank_lending,banking,197206666.0908859,2024-02-22,131.0,5.140504951220889,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_042,BANK_CU_036,derivative_exposure,banking,146062606.22185448,2024-04-17,202.0,4.694051843382683,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_AMG,BANK_EWBC,derivative_exposure,banking,3887562451.6458306,2023-12-07,50.0,3.279246588866675,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_016,BANK_CU_010,interbank_lending,banking,88598405.28051756,2024-11-06,264.0,5.9295789126558525,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_033,BANK_BLK,repo_agreement,banking,74945969.82399397,2024-01-23,194.0,6.276692362002763,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_028,BANK_NYCB,repo_agreement,banking,107705898.36907578,2025-05-18,28.0,2.788032263930486,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_APAM,BANK_CU_020,interbank_lending,banking,3700040460.817891,2025-08-30,17.0,4.519731035284371,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_019,BANK_CU_017,derivative_exposure,banking,141226883.63822633,2024-12-31,13.0,5.733089071609818,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_OZK,BANK_CU_006,reverse_repo,banking,529919399.1145236,2025-06-11,328.0,1.304768840279653,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_AMG,BANK_CU_005,reverse_repo,banking,3612931868.888434,2024-09-05,345.0,3.1025951653054125,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_041,BANK_SCHW,fed_funds_transaction,banking,57861446.043653086,2025-01-23,291.0,0.7356554526360977,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_015,BANK_BEN,credit_line,banking,136849038.41020605,2025-01-26,108.0,5.6038746867104,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_KEY,BANK_CU_035,credit_line,banking,5978331476.387866,2024-12-21,162.0,4.344754812786102,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_KEY,BANK_TCBI,reverse_repo,banking,4537630262.680844,2025-07-19,237.0,4.624616164452742,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_PNFP,reverse_repo,banking,101429549.58434144,2025-01-22,235.0,6.061373992762199,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_044,BANK_CMA,interbank_lending,banking,67687720.93122466,2024-06-15,66.0,0.7755022051899596,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAFD,BANK_CU_016,overnight_lending,banking,942146660.1137816,2025-03-21,189.0,0.8686516344626276,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_APAM,BANK_CU_004,overnight_lending,banking,3025351778.4998083,2025-03-28,152.0,1.7688068294966055,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_APAM,BANK_COF,letter_of_credit,banking,2731886569.5127316,2024-03-04,331.0,2.5954806176995557,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_009,BANK_CU_024,repo_agreement,banking,160887598.84097496,2025-09-07,358.0,4.004862725167959,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_045,BANK_CU_041,repo_agreement,banking,81337198.2630393,2024-05-21,162.0,1.8238808568262752,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_010,BANK_WFC,correspondent_banking,banking,190441067.8051874,2024-02-17,93.0,4.8304313988784475,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_032,BANK_SBNY,interbank_lending,banking,118216612.28016949,2024-01-31,103.0,0.9213420968301668,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SBNY,BANK_APAM,interbank_lending,banking,3940549055.588394,2024-05-08,195.0,1.014476072736185,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CASH,BANK_VRTS,overnight_lending,banking,568228739.3500285,2024-12-07,244.0,6.016335633392816,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_023,BANK_CFG,interbank_lending,banking,167960725.07166156,2025-06-08,208.0,5.468052877070137,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_003,BANK_CU_030,reverse_repo,banking,158829589.9025207,2024-06-29,236.0,2.683044364361416,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_APAM,BANK_TCBI,interbank_lending,banking,2114307083.4078152,2025-09-20,25.0,1.72207618230873,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SCHW,BANK_CU_021,repo_agreement,banking,2134050113.7431445,2024-05-22,139.0,5.08763870813554,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_024,BANK_CU_041,interbank_lending,banking,110340870.77592896,2024-12-23,352.0,4.931505438034598,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_039,BANK_CU_022,overnight_lending,banking,50746280.89561035,2025-06-10,333.0,4.197499421969987,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_048,BANK_USB,reverse_repo,banking,190531332.5693544,2024-04-26,287.0,2.2289603723883573,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FITB,BANK_CU_039,fed_funds_transaction,banking,5190413943.770324,2024-03-17,314.0,5.5119700678113235,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_020,BANK_NYCB,interbank_lending,banking,120990203.22143266,2023-12-31,194.0,3.1417121939968657,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_038,BANK_SIVB,interbank_lending,banking,124879208.99495082,2025-11-03,281.0,4.947622138212149,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SBNY,BANK_CU_039,reverse_repo,banking,1121742772.5835242,2023-12-17,336.0,6.266141426667377,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SEIC,BANK_CU_045,correspondent_banking,banking,3684385425.977363,2023-12-06,9.0,5.030300543676186,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_BAC,repo_agreement,banking,4719286710.749194,2025-08-28,21.0,5.008498344070327,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_048,BANK_CU_021,credit_line,banking,199563579.85016525,2025-08-28,47.0,4.967455276488656,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CFG,BANK_UCBI,overnight_lending,banking,3613886111.454979,2024-03-03,216.0,3.817287447569909,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_022,BANK_MTB,interbank_lending,banking,185916771.2248537,2023-12-16,332.0,4.792255109441454,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_BLK,credit_line,banking,2095825959.514656,2024-06-20,241.0,2.938629737665286,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_036,BANK_CU_044,letter_of_credit,banking,137711766.6167887,2024-02-01,200.0,1.802295642441072,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UMBF,BANK_C,interbank_lending,banking,342891134.82748646,2024-06-02,316.0,3.85992446996214,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_028,BANK_TFC,overnight_lending,banking,86251615.67073496,2024-12-13,138.0,5.637991443326934,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_022,BANK_IVZ,derivative_exposure,banking,197310481.97727448,2025-09-21,163.0,1.8999573461178607,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_032,BANK_TCBI,overnight_lending,banking,144485403.54030398,2025-08-21,359.0,5.256754966175859,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_ZION,BANK_BEN,derivative_exposure,banking,6471192067.089117,2023-12-16,108.0,1.2413112501761383,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BK,BANK_SBNY,credit_line,banking,9758919290.674524,2025-02-23,161.0,1.6598787105250286,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BAC,BANK_CU_014,reverse_repo,banking,7582300079.308921,2024-04-24,3.0,5.090086017085603,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_050,BANK_BK,overnight_lending,banking,100862670.06864372,2024-06-26,116.0,1.958670964362598,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FCNCA,BANK_CU_041,interbank_lending,banking,810185394.9242288,2025-06-22,168.0,3.2281707160917925,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_HBAN,BANK_CU_049,interbank_lending,banking,8569226376.836739,2024-09-06,338.0,2.8699584482809666,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WFC,BANK_OZK,derivative_exposure,banking,8663798927.80868,2024-11-14,183.0,1.1890874263457536,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_044,BANK_CU_049,derivative_exposure,banking,150674677.56484663,2023-12-08,49.0,4.338740558816373,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WFC,BANK_CFG,derivative_exposure,banking,3914382509.442992,2024-06-01,139.0,1.765141907403937,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IBOC,BANK_FNB,correspondent_banking,banking,901535190.1694,2025-02-16,129.0,1.8231506290545163,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_CVBF,credit_line,banking,73057800.1689363,2025-08-18,171.0,5.703392270814186,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_HBAN,BANK_SBNY,fed_funds_transaction,banking,8024521613.62016,2024-07-09,111.0,2.9591789141114164,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CFG,BANK_CU_020,credit_line,banking,4314691115.682468,2024-06-24,280.0,3.946047905907357,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_048,BANK_BAC,interbank_lending,banking,163992028.16376236,2023-11-24,85.0,1.5031352061447862,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SNV,BANK_WTFC,reverse_repo,banking,622887278.621558,2024-01-10,63.0,5.237051260177495,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SBNY,BANK_C,interbank_lending,banking,2181208867.2138267,2024-05-27,104.0,4.185903233803035,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_044,BANK_JPM,credit_line,banking,126485190.1281717,2024-12-16,81.0,3.498572394820523,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_043,BANK_CU_050,reverse_repo,banking,180516456.42097276,2025-06-20,80.0,5.258867225731683,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAL,BANK_CATY,interbank_lending,banking,1678667311.582447,2024-02-04,35.0,5.36377786589474,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WFC,BANK_CASH,overnight_lending,banking,6985320656.69844,2025-10-22,81.0,4.154884638029776,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_027,BANK_CU_048,repo_agreement,banking,172877824.03539538,2024-06-29,333.0,0.7639128483410687,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FNB,BANK_CU_044,overnight_lending,banking,567535729.7838988,2024-04-03,38.0,2.6911001944223454,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_022,BANK_UCBI,reverse_repo,banking,187785526.09600052,2024-09-27,298.0,4.15966560345452,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SEIC,BANK_CU_031,interbank_lending,banking,3758954671.925406,2024-06-11,165.0,2.8860075180779465,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_ZION,BANK_CU_026,overnight_lending,banking,9435429867.2541,2024-01-25,84.0,2.3818742130067463,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WTFC,BANK_CU_013,overnight_lending,banking,5823797424.663253,2025-01-16,131.0,0.7804567640737265,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_CU_010,syndicated_loan,banking,2791091555.8104305,2024-03-13,80.0,4.346666166160029,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CASH,BANK_JPM,correspondent_banking,banking,560008362.7195417,2024-10-18,78.0,4.761239769904732,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_USB,BANK_IBOC,letter_of_credit,banking,5766446281.10217,2024-03-20,93.0,4.585824473647259,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FITB,BANK_CU_023,repo_agreement,banking,5397950288.036019,2024-11-10,279.0,5.996215564430891,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SNV,BANK_FITB,correspondent_banking,banking,603834373.1570805,2025-07-28,274.0,2.2170439875416426,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_013,BANK_CU_005,repo_agreement,banking,141061579.5794429,2024-09-15,73.0,4.7519713925402325,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_008,BANK_USB,correspondent_banking,banking,165179911.17415187,2024-03-16,112.0,0.607135157409332,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CATY,BANK_BK,interbank_lending,banking,476268698.0948472,2024-10-12,337.0,5.211753485710298,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UCBI,BANK_CU_018,credit_line,banking,975692278.5151953,2024-04-29,14.0,2.041686942314811,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BAC,BANK_CU_005,interbank_lending,banking,5453972118.021687,2025-07-14,87.0,6.089828909759688,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_041,BANK_TFC,repo_agreement,banking,160920240.02817363,2024-03-21,96.0,1.161499865396889,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TCBI,BANK_OZK,reverse_repo,banking,422175777.7303217,2024-12-01,195.0,3.9483268000038048,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SEIC,BANK_HBAN,overnight_lending,banking,1182771127.482147,2024-03-12,206.0,1.365969325686013,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SEIC,BANK_CU_025,derivative_exposure,banking,2014704029.5103383,2024-07-02,99.0,4.679711493768252,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_035,BANK_TROW,credit_line,banking,69604901.85133682,2024-12-18,357.0,4.194845317727409,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_EWBC,BANK_TCBI,letter_of_credit,banking,957706229.9720432,2023-11-24,156.0,0.6715722167445028,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAFD,BANK_CU_034,interbank_lending,banking,733044499.1724267,2024-08-20,13.0,4.917404314767436,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_018,BANK_CU_016,correspondent_banking,banking,87294721.87697828,2024-07-25,199.0,3.729031718677619,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_009,BANK_ZION,repo_agreement,banking,166411731.06587642,2024-05-06,12.0,4.555373862898398,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_USB,BANK_CU_021,interbank_lending,banking,5122486745.940774,2024-09-12,290.0,0.7320815858692289,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_005,BANK_GS,repo_agreement,banking,169081095.2217797,2024-12-14,137.0,2.2500427591722003,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_030,BANK_CU_024,interbank_lending,banking,161808459.1987727,2025-06-21,141.0,1.103549336269929,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_019,BANK_BEN,credit_line,banking,74482227.82247165,2025-03-10,260.0,2.712147851967294,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BK,BANK_CU_028,credit_line,banking,5010983766.299728,2024-07-11,37.0,5.935101409993607,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_PNC,BANK_C,interbank_lending,banking,5568315737.783716,2025-03-15,284.0,4.777322788110579,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_033,BANK_BK,credit_line,banking,131559013.19018312,2025-03-23,226.0,5.386019345913985,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_KEY,BANK_WAL,correspondent_banking,banking,5788335284.543218,2025-06-07,112.0,4.831849671542671,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_009,BANK_IVZ,derivative_exposure,banking,100400316.8206936,2023-12-16,188.0,0.8513496140970387,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CATY,BANK_FITB,syndicated_loan,banking,408212632.5277282,2024-12-28,250.0,5.397621215305243,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_027,BANK_CU_010,syndicated_loan,banking,110884528.84550488,2023-12-21,65.0,3.300927534003935,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MTB,BANK_CMA,overnight_lending,banking,9100338895.362553,2023-12-20,161.0,1.5013984890855174,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_CU_032,interbank_lending,banking,4290408446.027937,2025-06-21,11.0,0.9689954358263926,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_NYCB,BANK_MS,overnight_lending,banking,2512123142.030164,2025-05-12,75.0,3.0017462301875297,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FCNCA,BANK_GS,interbank_lending,banking,728603100.8727499,2024-06-24,358.0,4.0052498374552465,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FCNCA,BANK_CU_044,interbank_lending,banking,335455341.32165533,2025-02-20,255.0,0.5420062959085978,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_012,BANK_CU_023,reverse_repo,banking,168188111.76391265,2024-03-26,223.0,4.418368886177018,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MS,BANK_OZK,repo_agreement,banking,3328150201.883234,2024-04-02,23.0,1.372981660959483,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_034,BANK_CU_026,overnight_lending,banking,66969110.059795365,2024-12-15,28.0,1.055921899375505,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_015,BANK_USB,reverse_repo,banking,92976576.07501936,2025-11-05,291.0,2.666560334794468,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_037,BANK_CU_019,repo_agreement,banking,111724671.59694934,2024-04-14,193.0,4.190013562325714,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_046,BANK_CMA,repo_agreement,banking,100516202.78254113,2023-12-04,112.0,5.631978401841199,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FCNCA,BANK_CU_010,interbank_lending,banking,674970371.2596505,2024-01-05,143.0,5.405029127000539,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_026,BANK_SIVB,overnight_lending,banking,83604198.97651793,2024-02-14,43.0,1.7588004675345916,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_008,BANK_UMBF,interbank_lending,banking,89466007.2072707,2025-01-11,79.0,1.1347188248635094,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_HBAN,BANK_OZK,derivative_exposure,banking,4554659795.408883,2025-09-30,274.0,4.61394178507604,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_019,BANK_JPM,repo_agreement,banking,179660284.11994377,2025-05-28,154.0,5.430852840075679,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_APAM,BANK_PNC,letter_of_credit,banking,2125275766.054654,2025-04-28,221.0,1.533751371297071,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FITB,BANK_CU_005,credit_line,banking,9624678221.44021,2024-12-05,70.0,0.5513552224204621,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IVZ,BANK_CU_043,derivative_exposure,banking,1253149645.5113194,2024-11-18,116.0,1.9972963870246327,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_CU_017,interbank_lending,banking,2533093378.9832053,2024-11-24,171.0,5.634750143077506,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_PNFP,BANK_CU_009,overnight_lending,banking,879385398.4203315,2024-09-25,357.0,6.464180773716434,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAL,BANK_ZION,fed_funds_transaction,banking,3212308153.6345825,2025-03-08,326.0,1.921737691727581,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_025,BANK_STT,interbank_lending,banking,95081649.92474794,2023-11-11,253.0,5.081419017881029,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FNB,BANK_CU_040,interbank_lending,banking,986764852.6630486,2023-11-16,102.0,3.0479310601740623,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_023,BANK_WFC,reverse_repo,banking,51025581.07607857,2023-12-11,104.0,2.047678952466815,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_PNC,BANK_SBNY,interbank_lending,banking,5493217167.082165,2023-12-07,215.0,1.6652438884371914,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BLK,BANK_FITB,repo_agreement,banking,2147318901.7477703,2025-01-22,69.0,5.179251433328978,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_APAM,BANK_TFC,credit_line,banking,2913233217.6628933,2025-09-03,338.0,5.040173875172856,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_037,BANK_TCBI,letter_of_credit,banking,135503083.86339012,2025-04-23,291.0,1.676270978475768,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_008,BANK_BLK,syndicated_loan,banking,96727619.88969898,2024-07-04,276.0,5.84809943693588,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TCBI,BANK_CU_021,repo_agreement,banking,603847440.8956853,2025-08-31,143.0,3.533449546473274,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_ZION,BANK_CU_011,interbank_lending,banking,5003395369.261699,2024-11-12,229.0,5.908963189438973,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_013,BANK_CU_008,overnight_lending,banking,115542201.95297098,2025-06-03,170.0,1.562948047793694,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_047,BANK_CU_042,correspondent_banking,banking,185303266.36811492,2024-09-13,291.0,6.4592651031465556,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_027,BANK_CU_007,derivative_exposure,banking,175401327.84554955,2024-11-06,361.0,1.0696558057903347,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_031,BANK_PNC,interbank_lending,banking,183989696.9128132,2025-05-31,293.0,5.636303554416477,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_047,BANK_BLK,letter_of_credit,banking,146889986.98049596,2025-09-22,236.0,2.162753771072535,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_014,BANK_CU_012,credit_line,banking,125888433.67402586,2024-09-08,332.0,6.288095247867513,USD,,,,,,,,2025-11-13T14:41:50.611004
