date,institution_id,total_assets,cash_equivalents,securities,loans,other_assets,total_liabilities,deposits,borrowings,equity,layer
2025-09-01,CU_020,226678090198.9293,18393024800.77942,48965672653.4988,131336690613.39067,13640622505.167744,199667178240.2572,153427716822.58893,35734711778.9457,25131348696.373657,banking
2025-09-02,CU_020,222124250157.39874,25337661198.823524,49522411111.24441,134883662539.4333,17649818575.20569,201045337607.03055,143598045649.27945,25417540241.73062,22884575035.592495,banking
2025-09-03,CU_020,223612498833.96204,32369850801.077896,51232585684.672165,132650251983.09058,18572490810.842457,199386140770.3836,158438158737.358,35106573777.65124,20135032497.835224,banking
2025-09-04,CU_020,227623307134.17694,19119800298.891052,53551206867.7142,125280580006.20384,15729266107.151472,205107753300.81808,143034911889.69138,42566059821.12733,27314159897.98005,banking
2025-09-05,CU_020,227047771094.3237,29074740589.898056,41991903658.48827,138629144748.8064,14135038688.998173,201561949405.25662,137486291344.21796,26032364086.998528,21938541986.457664,banking
2025-09-06,CU_020,225333483846.70834,14631485675.940784,36411076058.8134,126389181685.23561,22149917285.63543,200255474034.03986,142021056152.8426,29975804496.661655,20352426668.009617,banking
2025-09-07,CU_020,224788095033.58667,33292847910.484074,54876632244.37885,120592160077.70416,16398935197.241379,202288472965.26248,161799241844.0271,32451520830.29794,24288180777.028637,banking
2025-09-08,CU_020,225665541796.29062,16557137493.592524,42165089524.73706,123257733676.29504,13027922055.434431,207425446956.4136,142912786311.2424,32027480021.146168,19539285038.053093,banking
2025-09-09,CU_020,225558377249.55328,23408893395.054226,46165597744.3921,128854397740.2443,11646884781.217255,205410713030.49792,143376770440.67352,30341499312.87793,23906456990.276703,banking
2025-09-10,CU_020,223052695664.61032,30841370269.180004,55745109476.75989,120460162962.79645,15632504756.641346,204781326197.4488,162893155817.0254,43059983066.271286,18909309453.83848,banking
2025-09-11,CU_020,225656738229.55548,21763120270.069687,50563080710.44671,142873748597.24344,15404848976.71956,199712672378.26367,138295406392.62192,33426322514.706364,19252552579.173344,banking
2025-09-12,CU_020,220534909028.9693,11064715760.195208,53050659462.064644,117921995518.29779,11063223260.843481,196786012415.43213,156469745710.89465,27860540517.345417,25390348331.621082,banking
2025-09-13,CU_020,223011743002.52856,26436745290.847557,33956371399.936375,140637029262.22775,20729693489.400856,203340241677.5844,159873167661.48132,29738995474.68191,23272474165.65736,banking
2025-09-14,CU_020,226571119774.39383,16760006708.948387,40727110860.77831,117484091340.87212,13872486546.96592,207143302551.09897,143415820407.44342,30477472273.25413,19702675752.698143,banking
2025-09-15,CU_020,228469370039.19647,22857455499.691223,45907034974.74837,142323260765.37112,14568919943.822985,208620523384.32864,143265249282.8061,29612468732.62083,25036559057.15559,banking
2025-09-16,CU_020,225226816007.01123,31481979286.131218,45923872137.75979,114118283577.16513,20023100038.95439,205700864728.32703,152033262177.0208,42695210284.91199,18722905629.868484,banking
2025-09-17,CU_020,227087236137.56534,18648990526.258663,44909817479.416626,118908204364.7198,17834552136.937607,207991136310.2097,151616368614.87036,25963821769.569096,18866381543.20354,banking
2025-09-18,CU_020,220525959804.79282,30672371048.48899,48059220584.774506,130161661509.63873,19347074022.51923,194088179867.102,147620983727.84186,40081862750.42803,22947900257.6973,banking
2025-09-19,CU_020,221726964491.51685,20276867078.91076,41938195857.280174,141517022110.34158,19780182221.483387,201177650037.1003,150707738950.06995,27164350203.92557,24905172467.897232,banking
2025-09-20,CU_020,222441013061.83234,12105867120.267614,34962734726.72436,128816759253.44437,13271591155.432413,195767295558.51492,161249287731.99554,32834527210.098404,26633704013.54281,banking
2025-09-21,CU_020,227545762436.29755,15115060536.073132,41844806162.784225,134194930785.09343,16818819426.3766,208910346282.57974,146060984320.54575,32720621214.74724,21139682920.991295,banking
2025-09-22,CU_020,220622978715.43945,32436899655.846626,40787499954.2323,125945803738.20166,11276514560.010536,199524761484.6498,138029309617.43878,22719589824.67383,25864165904.784565,banking
2025-09-23,CU_020,225589761379.29877,30675150220.577065,49455939653.17361,118835904036.99667,16585969007.786623,202343816471.6793,161977842200.7824,27060138134.436485,20821660984.041878,banking
2025-09-24,CU_020,225349276350.29816,18030999487.50523,54400434148.195595,137760322124.69727,14711892792.00666,205929067005.44687,148163580558.14774,36022740818.74185,20366254009.405704,banking
2025-09-25,CU_020,222177551843.42563,26574501498.9365,54085124367.78999,114398668115.17328,12206730597.408243,202380234697.9703,163738404491.17575,32790498440.748634,20927539535.542816,banking
2025-09-26,CU_020,220083041838.9698,18503918382.9056,43965580861.31146,130316654623.22945,13482886523.297173,198918139585.70584,135006488892.18753,36202865840.0349,21756938647.06913,banking
2025-09-27,CU_020,225041451989.34528,29094098133.450237,41853713554.847885,134111092009.97615,15931138091.965107,204531375521.23462,162788997610.2088,31941365467.936947,22547471251.550106,banking
2025-09-28,CU_020,219807031677.29642,27937133962.81353,43142877462.36872,140538411352.5602,19584369975.2928,194205069697.08347,151533572332.6488,25479172775.849197,20912035838.046795,banking
2025-09-29,CU_020,222310656135.79855,15652897028.507107,45786758983.014854,121724067330.30544,18383305888.399414,203938480122.68164,158313823873.91934,27903009265.044518,19164760528.066444,banking
2025-09-30,CU_020,225944369264.8544,32325887270.424427,52150061121.803505,125260317246.20844,21081663880.28471,202087217296.1672,165225596451.84793,44922373500.46905,19737748427.947906,banking
2025-10-01,CU_020,221926499320.19385,25783097411.02657,55016810041.78931,134472787027.76613,11518175107.143703,197653186070.97083,159236387271.26224,29010584312.247364,22856602612.822933,banking
2025-10-02,CU_020,221554253487.39062,13004829298.201637,43332650292.711136,114387040617.94446,18477732222.457825,199186885565.2651,152246085453.7682,36187727413.58527,24255957847.24639,banking
2025-10-03,CU_020,220941741853.75626,29662027008.911243,51884997259.955605,119266292274.47615,22028729277.473404,196690040474.11893,140007780696.1792,31582286298.309464,19821345940.68949,banking
2025-10-04,CU_020,221410045680.22134,16665969122.209349,37129793362.86748,119517128683.85141,16703419912.788742,197376888331.6904,145273359753.79868,39634427667.652435,19641561441.842583,banking
2025-10-05,CU_020,226682767471.1662,31136318074.926292,51921634362.7821,114964823560.97475,14429140651.268818,206128380714.2646,137287208348.238,22845061118.400295,26380590207.075413,banking
2025-10-06,CU_020,219721292713.26068,17865633523.70791,47346856828.82057,138980755578.00156,12792748926.882864,198891437608.0497,146008870343.95813,36780161490.272064,26253987831.960453,banking
2025-10-07,CU_020,219817331828.26965,24835926237.878433,48613576162.414986,131565376727.45648,15042364850.640808,198495589699.30225,147674739943.26764,30547249475.98609,22106665784.88531,banking
2025-10-08,CU_020,224262753132.53497,28006635300.084435,46655376097.713295,139936302649.26797,21340858891.377766,202235801769.50256,168120486048.432,22791610667.951115,20097429290.419662,banking
2025-10-09,CU_020,219819231941.08206,26206163145.71374,41430431312.525475,122868983780.14346,19214344515.216537,197305910835.0913,163069808034.32144,34064849294.1175,19021829596.931896,banking
2025-10-10,CU_020,226443214775.50662,31348664601.94791,39208653842.326996,145431841650.882,20345477742.9639,207296419229.42645,155855234078.63174,36552557305.749664,23050443249.936543,banking
2025-10-11,CU_020,228240257590.25665,31655072188.03416,39665308822.45067,138809152829.74774,12481523022.490736,200940818913.4091,152069176988.74872,30153697931.403164,26853778582.874065,banking
2025-10-12,CU_020,224375227796.94897,11375579992.0989,38881261816.78074,122588000926.76868,11434822349.139101,203839893283.5046,163299989018.76685,26597971314.48884,20019158062.241043,banking
2025-10-13,CU_020,226111255682.36856,33011648534.454884,45560144465.93601,113566474566.8164,20871648759.50853,207318060963.64386,155610894300.09988,40842548128.83902,18300578689.618828,banking
2025-10-14,CU_020,222857544547.58298,20448851435.77945,48829415608.66227,138507431261.4234,16553596351.014332,201733713649.46323,166701107245.39914,28235555714.197857,25471466777.78025,banking
2025-10-15,CU_020,220535555052.54132,12448637437.850338,52012229129.11209,131595977154.86137,20968683806.91031,196298872208.5636,165294908245.8907,34301575919.01071,18361328956.240627,banking
2025-10-16,CU_020,223675708688.8198,31728992922.117306,37451951078.26543,132519200674.9478,15980713689.238297,197254704786.8057,155957225195.2033,39625761884.586784,20455025648.99769,banking
2025-10-17,CU_020,228610748947.63812,32476500256.659393,40325999810.174576,116322295214.3359,15868963047.80645,205616951021.2476,144183906625.57928,24208194594.128532,20602072997.053967,banking
2025-10-18,CU_020,220292226098.63846,21058908825.938633,38535976740.11847,140811851724.03195,16832007278.680605,201162658470.9762,151650425854.65305,37074766333.88727,22230340454.84466,banking
2025-10-19,CU_020,227251932398.1871,12032322512.47354,49412118948.6555,131619075118.25739,17957639904.375942,203919606781.56604,151057104386.5802,40174382725.74234,19821759437.176533,banking
2025-10-20,CU_020,223207238425.66177,32506031883.08961,45883691190.39842,113133468532.5877,20264442615.848274,200813474394.63574,134692661755.19305,30116267855.928524,22656282798.851196,banking
2025-10-21,CU_020,228556771432.77948,25561921937.011986,49081171844.87274,133510559230.63597,21564152970.20391,201477634344.8823,143450484952.81464,39912594076.05577,21046030972.599785,banking
2025-10-22,CU_020,221192642033.38297,14033976927.703354,34312381424.53806,142535991822.05533,19005491045.904926,195448856546.0263,150536484295.37555,23159809069.766796,25691951548.848007,banking
2025-10-23,CU_020,220642077028.76147,27918719879.526165,52407194091.51995,131813166450.45113,21603244655.330605,194909000370.697,161987408131.944,26509609139.692665,22731481044.972847,banking
2025-10-24,CU_020,227495052002.31033,30878398370.337353,39674378233.36715,128100976806.95113,21075539630.00536,200322515468.86996,144289175767.84293,27986347556.301403,19962813889.33005,banking
2025-10-25,CU_020,226477451335.73697,30880632238.927853,34617858362.18909,128973172280.07503,16367669682.786829,201347142318.20203,159483692238.85617,25703797915.721554,23978005433.348343,banking
2025-10-26,CU_020,220435874887.03323,16109843528.571106,33566914120.457596,135362443388.80246,18545441032.139645,197138363067.56665,154359811451.76184,31371616675.515133,24888973328.04255,banking
2025-10-27,CU_020,222142771996.3059,21849441598.424442,44182768214.05104,138806713208.6834,19634684844.669582,195929638939.50116,141987459945.2514,38290805049.87165,18062174680.68234,banking
2025-10-28,CU_020,225757658346.40585,29533597804.93342,48052059884.98157,123230155322.80759,15936157071.262444,203194258426.81955,150577628037.7684,33001446065.96364,18849775101.75913,banking
2025-10-29,CU_020,220322086477.81573,23283118845.216732,50742769060.08333,117741342772.3976,19984178582.204857,196855452377.74582,158934927346.87494,27075731796.125156,21925426123.310448,banking
2025-10-30,CU_020,227123868011.1513,27117032621.784203,56154137206.91904,123595126200.70244,20703817518.839985,200383691132.22086,169300080157.8547,23248233307.012913,26770558102.09697,banking
2025-10-31,CU_020,220015334124.7209,27529461267.57339,47843823360.05204,122532613760.94788,21006008578.892124,201861289865.27768,161363406257.509,43876869416.4687,22609498332.133236,banking
2025-11-01,CU_020,225406496102.55853,22355707507.93784,54965952943.20165,138955336048.65616,21752316627.914196,206354577153.8598,142728520711.88184,28407714541.4658,25583227941.972622,banking
2025-11-02,CU_020,225517983880.30792,26515700552.324894,40746265702.61272,145204734134.05353,15262426574.831667,205088643645.87198,140015323510.01785,38477550010.48515,21590746609.81219,banking
2025-11-03,CU_020,220057265138.20685,12376818593.949667,48996729029.80708,114422661761.48555,21230570709.78869,200381425775.82355,151592788556.0379,32795907798.14098,19914314960.375553,banking
2025-11-04,CU_020,225874329803.50623,31424198187.881943,41815917583.3477,132141229760.9875,16922940945.969204,201723801252.2424,154680603632.83417,34611545375.21636,24116724553.709774,banking
2025-11-05,CU_020,225192477593.05286,25775367442.131588,42518077634.27034,141964808394.19864,13084437242.217093,199553050384.8053,164839042876.57062,37712211848.81738,18044985202.353157,banking
2025-11-06,CU_020,222048271091.22266,26366002263.08387,37548335674.82217,114198728844.42088,12188754971.53172,200179568729.4216,162004338219.40945,29073647850.69591,23215622489.45455,banking
2025-11-07,CU_020,228453086598.37854,23805921791.6843,36501935175.84944,120485487350.04501,14909373509.454329,202489517744.01843,148829735124.8145,34398590659.467606,22078793916.10484,banking
2025-11-08,CU_020,222481244360.0253,32381698135.947872,50639649472.41998,136329193531.50034,13298188275.65979,199047111398.98447,165357229790.73547,23467588216.799553,21863123416.080383,banking
2025-11-09,CU_020,221893946533.22134,24945399952.596523,43986043782.714935,137822727594.00604,11258452716.320335,195585386221.1626,147502380809.91953,41484650404.04668,22051270808.24058,banking
2024-11-09,CU_004,430749571693.7206,46147911591.7442,76866323839.22482,253766548755.91895,25631501898.937992,387669609989.73584,263374078164.8707,48707405019.62106,38610786420.80792,banking
2024-11-10,CU_004,422388795095.0816,33594026964.947723,67786548910.42508,212151206904.98294,26487440040.06175,376408822656.588,267336420640.91864,81139435225.42331,36191833550.01928,banking
2024-11-11,CU_004,418920915416.9918,35301967012.944725,94272450930.54071,209745574815.75772,37888768097.02354,369061042557.9394,280179756086.982,53946350465.00743,34394524241.656685,banking
